ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5647	"ENSG00000008710"	"PKD1"	chr16	-	2091780	2092188	2091780	2091906	2092046	2092188	5647	5,5,6,3,5,13	22,38,26,26,28,21	2,8,8,6,0,12,2,19,12	31,12,29,39,20,53,19,21,23	290	150	0.438440119631	0.847995611617	0.105,0.064,0.107,0.056,0.085,0.243	0.032,0.256,0.125,0.074,0.0,0.105,0.052,0.319,0.213	-0.021
5648	"ENSG00000008710"	"PKD1"	chr16	-	2097727	2097984	2097727	2097777	2097867	2097984	5648	2,1,2,3,2,3	12,21,2,5,1,3	1,0,4,2,3,12,2,5,1	13,6,9,8,0,3,16,16,4	240	150	0.952376980103	1.0	0.094,0.029,0.385,0.273,0.556,0.385	0.046,0.0,0.217,0.135,1.0,0.714,0.072,0.163,0.135	0.011
5649	"ENSG00000008710"	"PKD1"	chr16	-	2097727	2097984	2097727	2097780	2097867	2097984	5649	2,0,2,3,1,3	30,29,23,30,22,17	1,0,4,2,3,9,2,3,1	18,19,28,26,14,38,24,19,20	237	150	0.123434711	0.359495092171	0.04,0.0,0.052,0.06,0.028,0.1	0.034,0.0,0.083,0.046,0.119,0.13,0.05,0.091,0.031	-0.018
5651	"ENSG00000008710"	"PKD1"	chr16	-	2105321	2106024	2105321	2105474	2105864	2106024	5651	13,31,11,8,5,13	7,1,21,16,17,5	9,8,12,7,10,10,8,9,2	3,14,18,16,4,23,17,13,12	540	150	0.101744797387	0.314256154116	0.34,0.896,0.127,0.122,0.076,0.419	0.455,0.137,0.156,0.108,0.41,0.108,0.116,0.161,0.044	0.142
5653	"ENSG00000167964"	"RAB26"	chr16	+	2152819	2153222	2152819	2152885	2152988	2153222	5653	0,0,5,5,0,0	0,4,2,1,6,3	0,0,0,0,0,0,2,4,1	0,0,0,0,0,0,0,0,2	253	150	1	1.0	NA,0.0,0.597,0.748,0.0,0.0	NA,NA,NA,NA,NA,NA,1.0,1.0,0.229	-0.474
5654	"ENSG00000167964"	"RAB26"	chr16	+	2152988	2153222	2152988	2153045	2153145	2153222	5654	1,1,8,3,14,0	0,3,11,0,2,1	0,0,0,1,0,0,1,9,3	0,0,0,0,0,0,0,0,0	250	150	1	1.0	1.0,0.167,0.304,1.0,0.808,0.0	NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0	-0.454
5655	"ENSG00000167965"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206478	2206659	5655	76,44,193,45,107,143	11,49,20,12,11,24	20,32,81,79,86,104,121,64,149	14,9,20,15,25,4,21,14,7	219	150	0.637269418976	1.0	0.826,0.381,0.869,0.72,0.869,0.803	0.495,0.709,0.735,0.783,0.702,0.947,0.798,0.758,0.936	-0.018
5656	"ENSG00000167965"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206483	2206659	5656	80,46,198,47,112,151	2,2,20,6,6,18	21,32,81,82,89,105,125,64,152	8,4,20,2,0,7,13,1,2	224	150	0.495362867606	0.925351845379	0.964,0.939,0.869,0.84,0.926,0.849	0.637,0.843,0.731,0.965,1.0,0.909,0.866,0.977,0.981	0.019
5657	"ENSG00000167965"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206496	2206659	5657	103,80,243,68,142,178	450,671,871,483,682,514	39,48,108,90,106,115,151,83,168	214,176,451,189,211,250,715,251,275	237	150	2.10527153255e-06	5.88980671106e-05	0.127,0.07,0.15,0.082,0.116,0.18	0.103,0.147,0.132,0.232,0.241,0.225,0.118,0.173,0.279	-0.062
5658	"ENSG00000167965"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206554	2206659	5658	331,457,704,321,446,461	0,0,0,0,2,1	183,152,413,217,236,234,568,262,316	0,0,7,0,0,0,5,0,1	295	150	1	1.0	1.0,1.0,1.0,1.0,0.991,0.996	1.0,1.0,0.968,1.0,1.0,1.0,0.983,1.0,0.994	0.004
5659	"ENSG00000167965"	"MLST8"	chr16	+	2208209	2208613	2208209	2208334	2208449	2208613	5659	68,129,167,66,78,126	462,652,914,524,683,597	51,14,59,81,23,67,195,71,37	235,215,542,224,288,240,726,221,288	265	150	0.100005546834	0.31025856539	0.077,0.101,0.094,0.067,0.061,0.107	0.109,0.036,0.058,0.17,0.043,0.136,0.132,0.154,0.068	-0.016
5660	"ENSG00000167965"	"MLST8"	chr16	+	2208449	2209412	2208449	2208613	2208758	2209412	5660	55,56,69,44,68,70	548,781,1136,630,768,791	44,21,53,18,34,33,76,43,38	332,215,657,241,323,428,982,344,408	295	150	0.0978450929834	0.304948402509	0.049,0.035,0.03,0.034,0.043,0.043	0.063,0.047,0.039,0.037,0.051,0.038,0.038,0.06,0.045	-0.007
5662	"ENSG00000223745"	"RP4-717I23.3"	chr1	-	93337376	93339274	93337376	93337512	93339155	93339274	5662	2238,2088,5887,1294,4855,6498	0,0,0,0,0,0	762,1794,1732,4226,3758,4470,3164,4195,2641	0,0,2,0,0,0,0,0,0	1793	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.986,1.0,1.0,1.0,1.0,1.0,1.0	0.002
5663	"ENSG00000143793"	"C1orf35"	chr1	-	228102079	228102382	228102079	228102165	228102309	228102382	5663	343,296,307,105,166,524	203,325,443,246,261,195	91,258,93,131,178,203,246,595,174	83,50,89,200,49,160,271,85,149	294	150	0.0324402001256	0.137509440105	0.463,0.317,0.261,0.179,0.245,0.578	0.359,0.725,0.348,0.25,0.65,0.393,0.317,0.781,0.373	-0.126
5664	"ENSG00000143793"	"C1orf35"	chr1	-	228102309	228102560	228102309	228102382	228102477	228102560	5664	171,109,213,39,102,247	379,458,568,350,381,289	22,124,38,86,53,110,117,302,68	169,169,142,281,135,257,373,279,242	245	150	0.347168352698	0.736126921726	0.216,0.127,0.187,0.064,0.141,0.344	0.074,0.31,0.141,0.158,0.194,0.208,0.161,0.399,0.147	-0.019
5665	"ENSG00000162066"	"AMDHD2"	chr16	+	2520768	2521123	2520768	2520905	2520983	2521123	5665	19,10,24,6,17,13	100,158,183,115,107,125	0,3,9,7,11,15,14,11,16	59,32,99,26,72,146,108,94,44	228	150	0.649699392928	1.0	0.111,0.04,0.079,0.033,0.095,0.064	0.0,0.058,0.056,0.15,0.091,0.063,0.079,0.071,0.193	-0.014
5666	"ENSG00000162066"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528649	2528718	5666	94,75,86,62,80,104	41,128,132,66,62,39	75,46,79,16,77,96,78,50,74	53,23,98,19,54,120,91,70,20	240	150	0.993680064235	1.0	0.589,0.268,0.289,0.37,0.446,0.625	0.469,0.556,0.335,0.345,0.471,0.333,0.349,0.309,0.698	0.002
5667	"ENSG00000206503"	"HLA-A"	chr6	+	29942756	29943543	29942756	29943026	29943267	29943543	5667	49,627,1374,5,565,1005	16,2555,8455,633,4041,3327	171,888,1,394,4,12,51,144,994	2278,4039,0,2360,0,521,410,37,6668	391	150	0.846123739959	1.0	0.54,0.086,0.059,0.003,0.051,0.104	0.028,0.078,1.0,0.06,1.0,0.009,0.046,0.599,0.054	-0.179
5669	"ENSG00000206503"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945058	29945091	5669	1233,1130,2618,0,1461,1847	4936,3070,11040,68,9934,3879	1528,2185,6,657,4,2,864,2069,2114	4418,9664,80,3269,107,69,3009,7241,8824	592	150	0.21993699093	0.541698772068	0.06,0.085,0.057,0.0,0.036,0.108	0.081,0.054,0.019,0.048,0.009,0.007,0.068,0.068,0.057	0.012
5670	"ENSG00000206503"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944634	29945058	29945091	5670	1046,1015,2156,0,1102,1686	0,0,1,0,0,0	564,1793,6,525,4,2,613,1763,1758	2508,0,0,0,0,0,438,0,4	574	150	1	1.0	1.0,1.0,0.998,NA,1.0,1.0	0.056,1.0,1.0,1.0,1.0,1.0,0.268,1.0,0.991	0.187
5671	"ENSG00000206503"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945062	29945091	5671	1426,1256,3052,0,1830,1994	7,6,31,0,21,15	1771,2545,6,798,4,2,986,2314,2436	9,35,0,9,3,0,1,16,24	596	150	1	1.0	0.981,0.981,0.961,NA,0.956,0.971	0.98,0.948,1.0,0.957,0.251,1.0,0.996,0.973,0.962	0.074
5672	"ENSG00000206503"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944634	29945062	29945091	5672	1236,1139,2587,0,1467,1833	0,0,0,0,0,0	797,2149,6,664,4,2,734,2004,2073	14,0,0,0,0,0,2,0,0	578	150	1	1.0	1.0,1.0,1.0,NA,1.0,1.0	0.937,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0	0.008
5673	"ENSG00000260565"	"CTD-2270P14.1"	chr16	-	2669410	2672570	2669410	2669561	2671594	2672570	5673	220,456,372,242,293,564	1,2,14,1,0,0	234,149,79,251,177,368,400,403,292	0,0,1,0,0,2,0,3,2	2183	150	0.000287909333551	0.00340227395753	0.938,0.94,0.646,0.943,1.0,1.0	1.0,1.0,0.844,1.0,1.0,0.927,1.0,0.902,0.909	-0.042
5674	"ENSG00000167978"	"SRRM2"	chr16	+	2757471	2757945	2757471	2757579	2757780	2757945	5674	217,255,328,193,236,269	3074,3377,5050,2625,3244,3671	161,149,166,224,139,269,302,294,168	2023,2376,2808,3026,1731,3538,4752,3899,2416	351	150	0.880097536578	1.0	0.029,0.031,0.027,0.03,0.03,0.03	0.033,0.026,0.025,0.031,0.033,0.031,0.026,0.031,0.029	0.0
5676	"ENSG00000103363"	"TCEB2"	chr16	-	2771413	2772102	2771413	2771604	2771993	2772102	5676	542,557,917,428,861,891	84,58,55,32,46,22	209,590,711,225,459,364,629,695,619	12,17,2,27,2,13,42,25,5	539	150	4.12530955107e-06	0.000101842181994	0.642,0.728,0.823,0.788,0.839,0.919	0.829,0.906,0.99,0.699,0.985,0.886,0.806,0.886,0.972	-0.095
5677	"ENSG00000162078"	"ZG16B"	chr16	+	2830414	2830796	2830414	2830493	2830693	2830796	5677	1,6,0,9,0,0	9,8,30,36,23,11	10,3,21,38,40,0,0,12,2	79,119,156,65,173,0,8,29,32	350	150	1	1.0	0.045,0.243,0.0,0.097,0.0,0.0	0.051,0.011,0.055,0.2,0.09,NA,0.0,0.151,0.026	-0.009
5678	"ENSG00000103145"	"HCFC1R1"	chr16	-	3023232	3023530	3023232	3023361	3023473	3023530	5678	44,69,109,82,77,52	175,248,255,190,207,268	48,46,37,49,49,123,72,185,43	103,138,236,142,107,254,317,157,106	262	150	0.0963160655122	0.301566298602	0.126,0.137,0.197,0.198,0.176,0.1	0.211,0.16,0.082,0.165,0.208,0.217,0.115,0.403,0.188	-0.039
5679	"ENSG00000103145"	"HCFC1R1"	chr16	-	3023232	3023968	3023232	3023530	3023846	3023968	5679	41,77,163,54,74,20	259,323,313,253,280,348	16,82,42,134,16,131,86,228,44	191,188,380,189,162,350,418,247,138	466	150	0.0150726215356	0.0763422662655	0.048,0.071,0.144,0.064,0.078,0.018	0.026,0.123,0.034,0.186,0.031,0.108,0.062,0.229,0.093	-0.029
5682	"ENSG00000008517"	"IL32"	chr16	+	3065639	3065826	3065639	3065687	3065783	3065826	5682	0,0,9,0,0,0	0,0,0,0,0,0	0,0,1,0,0,4,0,0,0	0,0,0,0,0,4,0,0,0	246	150	1	1.0	NA,NA,1.0,NA,NA,NA	NA,NA,1.0,NA,NA,0.379,NA,NA,NA	0.31
5683	"ENSG00000008517"	"IL32"	chr16	+	3067376	3067613	3067376	3067415	3067553	3067613	5683	0,0,0,0,0,0	0,0,2,0,0,0	0,0,0,0,6,18,0,0,0	0,0,4,0,16,21,0,4,0	288	150	1	1.0	NA,NA,0.0,NA,NA,NA	NA,NA,0.0,NA,0.163,0.309,NA,0.0,NA	-0.118
5685	"ENSG00000009790"	"TRAF3IP3"	chr1	+	209775348	209775736	209775348	209775489	209775598	209775736	5685	102,57,70,41,164,55	656,375,485,455,829,213	62,55,55,278,75,333,94,102,35	762,287,353,962,360,1371,360,446,149	259	150	0.00185017031581	0.0151253452792	0.083,0.081,0.077,0.05,0.103,0.13	0.045,0.1,0.083,0.143,0.108,0.123,0.131,0.117,0.12	-0.02
5686	"ENSG00000188827"	"SLX4"	chr16	-	3600978	3602307	3600978	3601191	3602117	3602307	5686	33,39,83,19,20,26	2,12,17,15,4,0	0,38,25,69,2,59,28,22,50	8,0,8,1,15,6,8,0,0	1076	150	0.678445381824	1.0	0.697,0.312,0.405,0.15,0.411,1.0	0.0,1.0,0.303,0.906,0.018,0.578,0.328,1.0,1.0	-0.074
5687	"ENSG00000090447"	"TFAP4"	chr16	-	4260089	4260595	4260089	4260245	4260454	4260595	5687	4,0,0,2,0,0	3,15,12,15,18,24	0,0,1,6,0,2,1,0,0	6,0,9,8,0,3,22,1,0	359	150	1	1.0	0.358,0.0,0.0,0.053,0.0,0.0	0.0,NA,0.044,0.239,NA,0.218,0.019,0.0,NA	-0.018
5688	"ENSG00000090447"	"TFAP4"	chr16	-	4261778	4262422	4261778	4261949	4262323	4262422	5688	22,15,10,18,24,6	20,84,56,81,67,31	14,5,0,29,2,11,6,0,2	54,8,26,31,25,46,47,18,2	524	150	0.301514065525	0.670090221159	0.239,0.049,0.049,0.06,0.093,0.052	0.069,0.152,0.0,0.211,0.022,0.064,0.035,0.0,0.223	0.004
5689	"ENSG00000114423"	"CBLB"	chr3	-	105680991	105681818	105680991	105681610	105681723	105681818	5689	5,0,9,1,7,0	16,58,64,49,81,28	0,0,3,1,2,5,3,3,3	27,27,34,40,9,57,32,19,15	263	150	0.776217007492	1.0	0.151,0.0,0.074,0.012,0.047,0.0	0.0,0.0,0.048,0.014,0.112,0.048,0.051,0.083,0.102	-0.004
5690	"ENSG00000140632"	"GLYR1"	chr16	-	4803202	4805310	4803202	4804148	4804521	4805310	5690	836,1760,1623,1702,1813,1157	63,96,143,63,55,47	1178,509,1513,1180,561,1418,1676,447,606	51,43,56,54,39,70,91,40,41	523	150	0.534161740376	0.972405382191	0.792,0.84,0.765,0.886,0.904,0.876	0.869,0.772,0.886,0.862,0.805,0.853,0.841,0.762,0.809	0.015
5692	"ENSG00000067365"	"METTL22"	chr16	+	8628729	8629110	8628729	8628876	8629044	8629110	5692	504,483,757,411,446,355	0,0,3,0,0,0	287,254,351,493,440,432,432,385,436	0,0,4,0,0,0,0,0,0	318	150	1	1.0	1.0,1.0,0.992,1.0,1.0,1.0	1.0,1.0,0.976,1.0,1.0,1.0,1.0,1.0,1.0	0.001
5693	"ENSG00000140650"	"PMM2"	chr16	+	8802080	8802389	8802080	8802145	8802260	8802389	5693	51,37,70,44,19,32	0,2,0,0,0,0	4,35,5,20,30,33,21,55,20	0,0,3,0,0,0,0,10,0	265	150	0.152246548168	0.417339817341	1.0,0.913,1.0,1.0,1.0,1.0	1.0,1.0,0.485,1.0,1.0,1.0,1.0,0.757,1.0	0.07
5694	"ENSG00000140650"	"PMM2"	chr16	+	8802080	8802389	8802080	8802145	8802289	8802389	5694	54,42,86,45,21,37	0,2,0,0,0,5	4,35,9,27,34,35,23,61,22	0,0,0,0,0,2,0,0,0	294	150	0.644898531774	1.0	1.0,0.915,1.0,1.0,1.0,0.791	1.0,1.0,1.0,1.0,1.0,0.899,1.0,1.0,1.0	-0.038
5696	"ENSG00000179583"	"CIITA"	chr16	+	10906498	10909187	10906498	10908149	10908982	10909187	5696	301,109,159,110,165,52	5,15,16,5,17,15	330,167,474,260,579,434,119,173,29	26,9,15,28,20,33,4,7,1	983	150	0.108107652442	0.327535202174	0.902,0.526,0.603,0.77,0.597,0.346	0.659,0.739,0.828,0.586,0.815,0.667,0.819,0.79,0.816	-0.123
5697	"ENSG00000179583"	"CIITA"	chr16	+	10906498	10909187	10906498	10908149	10909028	10909187	5697	311,118,173,117,191,58	202,95,167,96,279,56	356,175,504,273,604,454,125,177,31	313,67,381,257,380,312,99,113,22	1029	150	0.00158322163438	0.0134040639918	0.183,0.153,0.131,0.151,0.091,0.131	0.142,0.276,0.162,0.134,0.188,0.175,0.155,0.186,0.17	-0.036
5698	"ENSG00000244045"	"TMEM199"	chr17	+	28360528	28360847	28360528	28360571	28360734	28360847	5698	78,53,50,32,44,106	308,396,592,408,287,307	6,41,45,15,67,32,48,51,55	180,232,346,252,203,305,337,107,375	313	150	0.724815432798	1.0	0.108,0.06,0.039,0.036,0.068,0.142	0.016,0.078,0.059,0.028,0.137,0.048,0.064,0.186,0.066	-0.0
5699	"ENSG00000244045"	"TMEM199"	chr17	+	28360528	28360847	28360528	28360576	28360734	28360847	5699	78,54,45,28,33,98	0,0,0,0,0,0	4,39,44,12,70,35,40,49,55	0,0,0,1,0,0,0,0,0	308	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.854,1.0,1.0,1.0,1.0,1.0	0.016
5703	"ENSG00000133392"	"MYH11"	chr16	-	15717139	15719308	15717139	15717348	15719219	15719308	5703	33,16,58,3,34,3	0,0,0,0,0,0	19,68,28,83,70,189,8,122,26	0,0,0,0,0,0,0,1,0	2021	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.901,1.0	0.011
5704	"ENSG00000133392"	"MYH11"	chr16	-	15720838	15721634	15720838	15721051	15721421	15721634	5704	6,2,13,0,12,10	0,0,0,1,0,3	1,26,0,15,16,10,1,35,2	0,0,0,0,0,0,0,0,0	520	150	1	1.0	1.0,1.0,1.0,0.0,1.0,0.49	1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0	-0.252
5705	"ENSG00000113971"	"NPHP3"	chr3	-	132684553	132686387	132684553	132684794	132686259	132686387	5705	11,20,45,12,47,38	15,48,87,35,27,29	0,24,1,45,1,39,4,4,10	11,18,15,27,2,28,39,15,10	1615	150	0.719863142113	1.0	0.064,0.037,0.046,0.031,0.139,0.108	0.0,0.11,0.006,0.134,0.044,0.115,0.009,0.024,0.085	0.012
5706	"ENSG00000134419"	"RPS15A"	chr16	-	18782967	18784823	18782967	18783102	18784737	18784823	5706	465,195,537,230,200,394	7863,5096,10453,4273,3996,6994	72,188,248,443,361,340,286,500,230	3183,5503,5246,6415,3737,4426,6161,6404,5083	1785	150	1	1.0	0.005,0.003,0.004,0.005,0.004,0.005	0.002,0.003,0.004,0.006,0.008,0.006,0.004,0.007,0.004	-0.001
5709	"ENSG00000135407"	"AVIL"	chr12	-	57807330	57807727	57807330	57807489	57807589	57807727	5709	0,0,20,0,4,4	0,0,5,0,0,0	0,4,0,14,21,7,2,6,2	0,0,0,1,0,0,0,9,0	250	150	1	1.0	NA,NA,0.706,NA,1.0,1.0	NA,1.0,NA,0.894,1.0,1.0,1.0,0.286,1.0	0.019
5711	"ENSG00000161265"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743205	35743295	35743345	5711	57,20,81,70,64,160	20,7,23,13,4,42	26,103,93,41,84,50,122,121,267	14,6,43,13,30,20,25,46,53	240	150	0.317548111311	0.695659990686	0.64,0.641,0.688,0.771,0.909,0.704	0.537,0.915,0.575,0.663,0.636,0.61,0.753,0.622,0.759	0.051
5712	"ENSG00000161265"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743208	35743295	35743345	5712	51,18,86,69,63,159	21,5,17,12,8,28	30,101,105,41,84,48,130,112,257	3,6,13,3,15,14,13,23,42	237	150	0.0522427964532	0.196261247971	0.606,0.695,0.762,0.784,0.833,0.782	0.864,0.914,0.836,0.896,0.78,0.685,0.864,0.755,0.795	-0.077
5713	"ENSG00000161265"	"U2AF1L4"	chr19	-	35742528	35743904	35742528	35742803	35743808	35743904	5713	164,54,175,127,178,299	137,117,152,53,121,295	74,166,319,118,241,195,323,330,370	23,163,75,82,123,183,7,429,205	1155	150	0.00766882834363	0.0460517015181	0.135,0.057,0.13,0.237,0.16,0.116	0.295,0.117,0.356,0.157,0.203,0.122,0.857,0.091,0.19	-0.126
5714	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744069	35744421	35744069	35744145	35744322	35744421	5714	208,94,127,83,113,467	153,143,286,125,114,399	82,312,309,71,344,198,107,896,376	82,127,217,130,230,224,164,369,476	327	150	0.0469514224932	0.180518161178	0.384,0.232,0.169,0.233,0.313,0.349	0.314,0.53,0.395,0.2,0.407,0.288,0.23,0.527,0.266	-0.071
5715	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35744738	35744322	35744421	35744625	35744738	5715	212,165,157,93,152,489	38,50,131,56,43,76	45,292,141,192,247,380,149,896,490	36,68,36,21,23,65,71,24,194	354	150	0.0654525918907	0.229456976327	0.703,0.583,0.337,0.413,0.6,0.732	0.346,0.645,0.624,0.795,0.82,0.712,0.471,0.941,0.517	-0.091
5716	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35745187	35744322	35744421	35745124	35745187	5716	438,405,459,196,379,1147	12,6,45,5,17,25	117,609,286,361,367,873,369,2027,1136	10,3,18,9,9,15,4,3,12	853	150	0.000458103462032	0.00494045366309	0.865,0.922,0.642,0.873,0.797,0.89	0.673,0.973,0.736,0.876,0.878,0.911,0.942,0.992,0.943	-0.049
5717	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35745187	35744322	35744738	35745124	35745187	5717	264,280,339,120,257,754	1,6,23,4,3,5	79,374,180,196,174,556,242,1268,740	3,2,9,4,0,4,7,11,11	536	150	0.0685887963138	0.237761162732	0.987,0.929,0.805,0.894,0.96,0.977	0.881,0.981,0.848,0.932,1.0,0.975,0.906,0.97,0.95	-0.013
5718	"ENSG00000167851"	"CD300A"	chr17	+	74481288	74481833	74481288	74481326	74481725	74481833	5718	46,9,32,18,38,3	241,68,299,195,344,31	14,0,3,64,0,245,9,28,32	367,83,12,458,9,1552,187,94,188	549	150	1	1.0	0.05,0.035,0.028,0.025,0.029,0.026	0.01,0.0,0.064,0.037,0.0,0.041,0.013,0.075,0.044	0.001
5720	"ENSG00000169189"	"NSMCE1"	chr16	-	27225725	27226836	27225725	27225846	27226719	27226836	5720	63,144,246,84,125,104	963,1671,1760,1156,1211,1228	46,61,74,70,83,67,185,38,43	664,527,985,529,757,723,2111,623,451	1023	150	0.846578672708	1.0	0.01,0.012,0.02,0.011,0.015,0.012	0.01,0.017,0.011,0.019,0.016,0.013,0.013,0.009,0.014	-0.0
5721	"ENSG00000169189"	"NSMCE1"	chr16	-	27241352	27241889	27241352	27241484	27241798	27241889	5721	6,3,6,10,7,2	2,0,0,1,0,0	0,0,0,5,24,3,7,0,4	0,0,0,0,6,0,0,0,0	464	150	1	1.0	0.492,1.0,1.0,0.764,1.0,1.0	NA,NA,NA,1.0,0.564,1.0,1.0,NA,1.0	-0.037
5722	"ENSG00000168010"	"ATG16L2"	chr11	+	72822477	72824842	72822477	72822543	72822847	72824842	5722	130,112,393,114,190,90	431,359,431,267,426,347	113,22,69,645,84,416,148,259,139	891,297,555,484,498,875,427,523,351	454	150	0.00440602797221	0.0298403822475	0.091,0.093,0.232,0.124,0.128,0.079	0.04,0.024,0.039,0.306,0.053,0.136,0.103,0.141,0.116	0.018
5723	"ENSG00000168010"	"ATG16L2"	chr11	+	72822477	72823797	72822477	72822543	72823765	72823797	5723	201,225,933,343,469,145	4,2,0,0,0,0	193,54,135,1883,108,1015,301,442,210	0,0,9,3,10,1,0,0,0	1372	150	0.0111510534205	0.0613114567259	0.846,0.925,1.0,1.0,1.0,1.0	1.0,1.0,0.621,0.986,0.541,0.991,1.0,1.0,1.0	0.058
5724	"ENSG00000168010"	"ATG16L2"	chr11	+	72822477	72824842	72822477	72822543	72824733	72824842	5724	254,292,1360,425,625,229	0,0,0,0,0,0	216,59,155,2305,99,1262,514,652,298	0,0,0,0,0,0,0,0,1	2340	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95	0.006
5725	"ENSG00000168010"	"ATG16L2"	chr11	+	72822847	72824842	72822847	72822961	72824733	72824842	5725	172,217,1029,339,478,174	0,2,0,0,0,0	149,61,132,1765,73,961,406,468,199	0,0,0,0,1,0,0,0,0	1922	150	1	1.0	1.0,0.894,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.851,1.0,1.0,1.0,1.0	-0.001
5726	"ENSG00000168010"	"ATG16L2"	chr11	+	72826517	72827293	72826517	72826589	72827187	72827293	5726	34,27,103,35,40,26	4,1,0,0,0,0	38,30,38,102,60,128,30,84,70	0,0,6,6,0,2,2,2,1	748	150	0.000650904882226	0.00640932426473	0.63,0.844,1.0,1.0,1.0,1.0	1.0,1.0,0.559,0.773,1.0,0.928,0.751,0.894,0.933	0.041
5727	"ENSG00000168010"	"ATG16L2"	chr11	+	72828358	72828776	72828358	72828508	72828728	72828776	5727	44,65,101,39,54,70	564,482,679,432,582,510	90,47,85,119,55,117,57,77,145	949,348,952,886,906,1144,554,846,502	370	150	1	1.0	0.031,0.052,0.057,0.035,0.036,0.053	0.037,0.052,0.035,0.052,0.024,0.04,0.04,0.036,0.105	-0.003
5728	"ENSG00000077235"	"GTF3C1"	chr16	-	27463540	27464836	27463540	27463592	27464319	27464836	5728	18,12,16,8,13,32	43,85,174,91,90,35	11,15,5,6,6,16,31,3,8	48,19,70,107,25,47,91,28,41	877	150	0.860334738756	1.0	0.067,0.024,0.015,0.015,0.024,0.135	0.038,0.119,0.012,0.009,0.039,0.055,0.055,0.018,0.032	0.005
5729	"ENSG00000077235"	"GTF3C1"	chr16	-	27463540	27464836	27463540	27463592	27464394	27464836	5729	44,40,103,61,76,55	55,88,156,128,114,56	34,29,25,46,24,42,74,20,28	24,9,47,95,32,38,89,18,32	952	150	0.0217472250256	0.10131295007	0.112,0.067,0.094,0.07,0.095,0.134	0.182,0.337,0.077,0.071,0.106,0.148,0.116,0.149,0.121	-0.05
5730	"ENSG00000120833"	"SOCS2"	chr12	+	93572684	93576206	93572684	93573036	93574721	93576206	5730	881,174,234,88,62,259	1112,595,778,444,315,450	19,7,34,3,23,20,427,10,143	114,31,241,16,141,188,1073,48,432	1835	150	2.06436980177e-07	8.46391618726e-06	0.061,0.023,0.024,0.016,0.016,0.045	0.013,0.018,0.011,0.015,0.013,0.009,0.032,0.017,0.026	0.014
5732	"ENSG00000177455"	"CD19"	chr16	+	28932345	28933114	28932345	28932612	28932910	28933114	5732	213,17,21,7,4,0	124,0,7,2,0,0	0,21,199,9,199,5,2,7,0	6,1,289,0,147,0,0,1,3	448	150	1	1.0	0.365,1.0,0.501,0.54,1.0,NA	0.0,0.875,0.187,1.0,0.312,1.0,1.0,0.701,0.0	0.117
5733	"ENSG00000177455"	"CD19"	chr16	+	28937022	28937136	28937022	28937123	28937124	28937136	5733	192,2,10,26,1,8	1,0,0,0,0,0	7,29,420,0,303,13,2,3,0	0,1,0,0,0,0,0,0,0	151	150	1	1.0	0.995,1.0,1.0,1.0,1.0,1.0	1.0,0.966,1.0,NA,1.0,1.0,1.0,1.0,NA	0.004
5734	"ENSG00000177455"	"CD19"	chr16	+	28937454	28937680	28937454	28937523	28937623	28937680	5734	24,1,2,1,0,0	209,4,12,32,3,0	0,11,33,0,37,2,0,0,0	5,30,445,3,358,26,2,2,0	250	150	1	1.0	0.064,0.13,0.091,0.018,0.0,NA	0.0,0.18,0.043,0.0,0.058,0.044,0.0,0.0,NA	0.02
