ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5358	"ENSG00000196118"	"C16orf93"	chr16	-	30759011	30759247	30759011	30759101	30759177	30759247	5358	7,0,0	8,0,0	12,5,7,6,7,20,3,55,41	48,27,16,11,12,38,12,13,15	226	150	1	1.0	0.367,NA,NA	0.142,0.109,0.225,0.266,0.279,0.259,0.142,0.737,0.645	0.055
5359	"ENSG00000196118"	"C16orf93"	chr16	-	30759341	30759724	30759341	30759458	30759653	30759724	5359	74,4,10	17,5,0	69,111,14,118,99,138,42,105,76	87,73,22,36,25,66,33,69,8	345	150	0.249062019162	0.572180037762	0.654,0.258,1.0	0.256,0.398,0.217,0.588,0.633,0.476,0.356,0.398,0.805	0.179
5360	"ENSG00000196118"	"C16orf93"	chr16	-	30759341	30759724	30759341	30759557	30759653	30759724	5360	49,4,10	6,0,0	42,69,10,79,69,87,33,77,61	20,15,6,21,6,28,3,0,0	246	150	0.0743593063652	0.219489534338	0.833,1.0,1.0	0.561,0.737,0.504,0.696,0.875,0.655,0.87,1.0,1.0	0.178
5361	"ENSG00000196118"	"C16orf93"	chr16	-	30760283	30760668	30760283	30760453	30760605	30760668	5361	203,205,21	63,12,0	207,242,113,102,108,305,89,573,388	76,229,27,42,53,88,16,40,13	302	150	0.0466626590075	0.151438725327	0.615,0.895,1.0	0.575,0.344,0.675,0.547,0.503,0.633,0.734,0.877,0.937	0.189
5362	"ENSG00000129084"	"PSMA1"	chr11	-	14513816	14514491	14513816	14513887	14514402	14514491	5362	1097,2378,1386	1605,1051,652	1431,1081,1351,620,2047,1530,1259,615,3140	2644,1927,1656,688,1581,1316,895,2237,1709	665	150	0.00319542376181	0.0172037240184	0.134,0.338,0.324	0.109,0.112,0.155,0.169,0.226,0.208,0.241,0.058,0.293	0.091
5363	"ENSG00000186115"	"CYP4F2"	chr19	-	15892308	15892582	15892308	15892436	15892528	15892582	5363	6,0,0	9,0,0	0,2,0,1,14,0,0,0,10	0,14,0,1,26,0,0,0,20	242	150	1	1.0	0.292,NA,NA	NA,0.081,NA,0.383,0.25,NA,NA,NA,0.237	0.054
5364	"ENSG00000213918"	"DNASE1"	chr16	+	3656998	3657341	3656998	3657111	3657186	3657341	5364	73,38,0	33,0,35	35,15,12,88,155,57,49,94,0	2,0,0,21,12,7,26,17,0	225	150	1	1.0	0.596,1.0,0.0	0.921,1.0,1.0,0.736,0.896,0.844,0.557,0.787,NA	-0.311
5365	"ENSG00000141644"	"MBD1"	chr18	-	50276661	50276998	50276661	50276744	50276831	50276998	5365	38,25,306	319,125,121	43,16,48,21,110,24,124,59,119	220,160,52,136,264,178,317,101,121	237	150	0.709000777866	1.0	0.07,0.112,0.615	0.11,0.06,0.369,0.089,0.209,0.079,0.198,0.27,0.384	0.069
5367	"ENSG00000141452"	"C18orf8"	chr18	+	23530228	23530612	23530228	23530297	23530386	23530612	5367	53,31,0	285,254,11	18,43,87,13,75,19,63,22,33	239,240,357,119,449,211,518,75,429	239	150	0.785891379614	1.0	0.105,0.071,0.0	0.045,0.101,0.133,0.064,0.095,0.053,0.071,0.155,0.046	-0.026
5368	"ENSG00000141452"	"C18orf8"	chr18	+	23530228	23530612	23530228	23530297	23530510	23530612	5368	280,239,4	2,0,0	245,280,380,96,508,196,400,119,380	10,2,0,26,28,8,5,0,18	363	150	6.02854664744e-07	1.20117060896e-05	0.983,1.0,1.0	0.91,0.983,1.0,0.604,0.882,0.91,0.971,1.0,0.897	0.088
5371	"ENSG00000269713"	"NBPF9"	chr1	-	149081964	149082311	149081964	149082174	149082271	149082311	5371	8,7,0	25,14,0	4,0,1,0,1,6,2,2,0	9,5,1,4,10,0,0,5,0	247	150	1	1.0	0.163,0.233,NA	0.213,0.0,0.378,0.0,0.057,1.0,1.0,0.195,NA	-0.157
5372	"ENSG00000060971"	"ACAA1"	chr3	-	38125825	38126700	38125825	38125881	38126161	38126700	5372	176,46,74	600,186,130	102,46,47,167,188,205,51,85,108	712,365,312,240,472,757,226,468,192	430	150	0.0508480628487	0.162036808094	0.093,0.079,0.166	0.048,0.042,0.05,0.195,0.122,0.086,0.073,0.06,0.164	0.019
5373	"ENSG00000060971"	"ACAA1"	chr3	-	38125825	38126700	38125825	38125881	38126509	38126700	5373	640,222,285	81,91,43	464,207,130,474,685,693,176,565,345	279,146,176,45,127,390,52,123,219	778	150	0.0206962985969	0.0776697313054	0.604,0.32,0.561	0.243,0.215,0.125,0.67,0.51,0.255,0.395,0.47,0.233	0.149
5374	"ENSG00000060971"	"ACAA1"	chr3	-	38126161	38126700	38126161	38126341	38126509	38126700	5374	310,115,194	404,121,13	217,74,37,246,376,339,89,335,195	606,362,266,153,316,646,185,457,176	318	150	0.0110048010723	0.0473458001156	0.266,0.31,0.876	0.145,0.088,0.062,0.431,0.359,0.198,0.185,0.257,0.343	0.254
5377	"ENSG00000206149"	"HERC2P9"	chr15	+	28636486	28637107	28636486	28636701	28636974	28637107	5377	7,0,0	3,2,0	3,2,3,0,0,0,52,10,5	7,2,0,7,3,4,63,5,15	423	150	1	1.0	0.453,0.0,NA	0.132,0.262,1.0,0.0,0.0,0.0,0.226,0.415,0.106	-0.011
5378	"ENSG00000206149"	"HERC2P9"	chr15	+	28640921	28641312	28640921	28641092	28641169	28641312	5378	9,0,3	32,19,53	8,6,3,10,7,8,62,34,4	18,13,0,12,30,17,229,7,4	227	150	2.93080928292e-05	0.00034790523132	0.157,0.0,0.036	0.227,0.234,1.0,0.355,0.134,0.237,0.152,0.762,0.398	-0.324
5379	"ENSG00000206149"	"HERC2P9"	chr15	+	28655272	28655691	28655272	28655420	28655494	28655691	5379	21,27,187	7,0,31	47,28,9,46,31,29,283,69,4	10,9,0,0,9,11,319,27,7	224	150	0.091172918117	0.256729879404	0.668,1.0,0.802	0.759,0.676,1.0,1.0,0.698,0.638,0.373,0.631,0.277	0.151
5380	"ENSG00000102886"	"GDPD3"	chr16	-	30112657	30113064	30112657	30112793	30113021	30113064	5380	4,0,0	1,2,0	0,0,0,0,0,0,0,29,0	6,0,2,0,6,0,1,0,0	378	150	1	1.0	0.613,0.0,NA	0.0,NA,0.0,NA,0.0,NA,0.0,1.0,NA	0.106
5381	"ENSG00000153406"	"NMRAL1"	chr16	-	4474092	4474792	4474092	4474166	4474553	4474792	5381	119,5,14	39,6,0	67,62,16,44,121,56,71,145,65	16,8,10,3,29,11,21,24,14	537	150	0.801127239899	1.0	0.46,0.189,1.0	0.539,0.684,0.309,0.804,0.538,0.587,0.486,0.628,0.565	-0.021
5384	"ENSG00000103064"	"SLC7A6"	chr16	+	68297233	68301819	68297233	68297476	68298490	68301819	5384	399,36,56	22,9,0	512,323,59,203,214,229,691,92,95	15,6,0,25,6,10,16,0,17	1164	150	0.434090572061	0.865430004236	0.7,0.34,1.0	0.815,0.874,1.0,0.511,0.821,0.747,0.848,1.0,0.419	-0.102
5388	"ENSG00000076924"	"XAB2"	chr19	-	7620274	7620669	7620274	7620446	7620546	7620669	5388	20,77,23	224,59,24	18,32,5,2,39,16,35,41,92	88,163,39,42,112,69,50,131,246	250	150	0.114026553299	0.30620301264	0.051,0.439,0.365	0.109,0.105,0.071,0.028,0.173,0.122,0.296,0.158,0.183	0.147
5389	"ENSG00000076924"	"XAB2"	chr19	-	7625879	7626270	7625879	7626044	7626135	7626270	5389	18,92,0	190,56,56	19,28,13,16,20,22,44,18,24	98,173,57,63,134,98,69,92,176	241	150	0.717240544742	1.0	0.056,0.506,0.0	0.108,0.092,0.124,0.136,0.085,0.123,0.284,0.109,0.078	0.061
5390	"ENSG00000151651"	"ADAM8"	chr10	-	133273253	133273838	133273253	133273430	133273761	133273838	5390	153,66,29	2,0,0	167,34,377,9,7,148,0,80,17	12,0,22,0,0,0,0,1,0	481	150	1	1.0	0.96,1.0,1.0	0.813,1.0,0.842,1.0,1.0,1.0,NA,0.961,1.0	0.035
5391	"ENSG00000151651"	"ADAM8"	chr10	-	133273253	133273838	133273253	133273443	133273761	133273838	5391	62,60,20	772,256,155	123,12,259,5,3,80,0,58,13	490,141,911,38,39,601,0,323,6	468	150	1	1.0	0.025,0.07,0.04	0.074,0.027,0.084,0.04,0.024,0.041,NA,0.054,0.41	-0.049
5392	"ENSG00000185627"	"PSMD13"	chr11	+	244040	244216	244040	244075	244160	244216	5392	8,79,28	165,204,125	106,14,81,5,154,18,133,86,143	565,175,310,67,1067,144,613,906,312	235	150	0.512364063303	0.987506054611	0.03,0.198,0.125	0.107,0.049,0.143,0.045,0.084,0.074,0.122,0.057,0.226	0.017
5393	"ENSG00000185627"	"PSMD13"	chr11	+	244040	244469	244040	244075	244425	244469	5393	25,125,72	0,0,0	124,50,81,16,160,38,191,137,155	2,0,0,0,0,0,1,0,0	500	150	1	1.0	1.0,1.0,1.0	0.949,1.0,1.0,1.0,1.0,1.0,0.983,1.0,1.0	0.008
5394	"ENSG00000185627"	"PSMD13"	chr11	+	244040	244469	244040	244216	244425	244469	5394	22,115,63	353,275,199	93,42,66,13,141,28,152,135,76	845,438,499,145,1267,325,793,1098,439	359	150	1.40221317803e-05	0.000191187208546	0.025,0.149,0.117	0.044,0.039,0.052,0.036,0.044,0.035,0.074,0.049,0.067	0.048
5395	"ENSG00000137801"	"THBS1"	chr15	+	39593396	39594196	39593396	39593668	39594098	39594196	5395	0,3,0	0,32,0	0,0,0,2,0,0,200,0,0	0,0,0,0,0,0,2229,7,0	580	150	1	1.0	NA,0.024,NA	NA,NA,NA,1.0,NA,NA,0.023,0.0,NA	-0.317
5396	"ENSG00000140319"	"SRP14"	chr15	-	40038281	40038948	40038281	40038394	40038875	40038948	5396	60,113,130	1074,1774,767	115,45,110,18,21,33,192,2,32	1522,858,2098,589,2385,1794,765,1852,1639	631	150	6.60750707038e-07	1.29908308652e-05	0.013,0.015,0.039	0.018,0.012,0.012,0.007,0.002,0.004,0.056,0.0,0.005	0.009
5397	"ENSG00000137843"	"PAK6"	chr15	+	40275926	40277487	40275926	40276105	40277115	40277487	5397	49,63,0	0,19,0	41,190,0,210,19,0,66,103,56	0,5,0,2,1,0,1,0,0	1160	150	1	1.0	1.0,0.3,NA	1.0,0.831,NA,0.931,0.711,NA,0.895,1.0,1.0	-0.26
5398	"ENSG00000188549"	"C15orf52"	chr15	-	40338747	40339619	40338747	40338903	40339511	40339619	5398	0,0,0	6,0,0	0,10,0,0,0,0,8,0,0	0,0,0,2,2,0,0,0,0	758	150	1	1.0	0.0,NA,NA	NA,1.0,NA,0.0,0.0,NA,1.0,NA,NA	-0.5
5400	"ENSG00000163682"	"RPL9"	chr4	-	39456405	39457681	39456405	39456538	39457585	39457681	5400	257,199,63	5111,5731,2905	254,114,55,27,442,90,200,430,296	6085,5950,3891,2024,10129,3389,3338,12563,10165	1197	150	1	1.0	0.006,0.004,0.003	0.005,0.002,0.002,0.002,0.005,0.003,0.007,0.004,0.004	0.001
5401	"ENSG00000163682"	"RPL9"	chr4	-	39458193	39458440	39458193	39458309	39458393	39458440	5401	40,64,28	449,509,293	52,55,35,9,93,40,27,58,66	683,1094,561,251,762,384,429,1152,836	234	150	0.00247420178865	0.0140056358319	0.054,0.075,0.058	0.047,0.031,0.038,0.022,0.073,0.063,0.039,0.031,0.048	0.019
5402	"ENSG00000242866"	"STRC"	chr15	-	43609275	43611315	43609275	43609334	43610311	43611315	5402	0,0,0	0,10,0	0,0,0,0,0,0,0,0,4	0,0,0,0,0,0,0,0,0	1127	150	1	1.0	NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0	-1.0
5405	"ENSG00000239382"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013327	36013422	5405	18,58,0	0,0,0	17,9,2,28,37,34,22,78,32	6,0,0,0,0,0,0,0,0	388	150	1	1.0	1.0,1.0,NA	0.523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.053
5406	"ENSG00000239382"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013343	36013422	5406	18,65,0	61,3,32	18,9,2,28,37,34,22,78,32	42,24,4,15,65,90,45,58,57	404	150	0.783559092672	1.0	0.099,0.889,0.0	0.137,0.122,0.157,0.409,0.174,0.123,0.154,0.333,0.172	0.131
5408	"ENSG00000042493"	"CAPG"	chr2	-	85401784	85402158	85401784	85401957	85402122	85402158	5408	21,4,0	67,44,0	13,0,11,10,152,130,0,25,18	75,2,38,110,620,661,0,153,110	315	150	1	1.0	0.13,0.041,NA	0.076,0.0,0.121,0.041,0.105,0.086,NA,0.072,0.072	0.014
5409	"ENSG00000137802"	"MAPKBP1"	chr15	+	41812515	41813101	41812515	41812653	41812918	41813101	5409	3,14,6	87,10,0	11,0,19,4,2,0,17,0,0	87,21,18,9,39,21,23,0,3	415	150	1	1.0	0.012,0.336,1.0	0.044,0.0,0.276,0.138,0.018,0.0,0.211,NA,0.0	0.363
5410	"ENSG00000137802"	"MAPKBP1"	chr15	+	41812515	41813781	41812515	41813101	41813620	41813781	5410	3,2,32	69,29,0	16,0,10,0,6,32,5,0,3	75,14,26,6,50,16,32,0,14	669	150	1	1.0	0.01,0.015,1.0	0.046,0.0,0.079,0.0,0.026,0.31,0.034,NA,0.046	0.274
5411	"ENSG00000137802"	"MAPKBP1"	chr15	+	41815258	41815799	41815258	41815405	41815623	41815799	5411	23,0,0	59,19,0	1,0,0,5,12,8,0,0,0	54,7,28,23,16,29,22,0,19	368	150	1	1.0	0.137,0.0,NA	0.007,0.0,0.0,0.081,0.234,0.101,0.0,NA,0.0	0.016
5412	"ENSG00000137802"	"MAPKBP1"	chr15	+	41819245	41819650	41819245	41819379	41819594	41819650	5412	4,13,28	55,15,0	10,2,9,0,7,1,0,0,8	59,9,19,20,28,26,23,4,25	365	150	0.00879540743876	0.039850796667	0.029,0.263,1.0	0.065,0.084,0.163,0.0,0.093,0.016,0.0,0.0,0.116	0.371
5414	"ENSG00000166887"	"VPS39"	chr15	-	42164357	42165816	42164357	42164486	42165717	42165816	5414	46,7,36	0,0,0	78,43,97,71,184,73,198,10,254	0,0,4,0,0,0,3,0,0	1381	150	1	1.0	1.0,1.0,1.0	1.0,1.0,0.725,1.0,1.0,1.0,0.878,1.0,1.0	0.044
5417	"ENSG00000092531"	"SNAP23"	chr15	+	42512954	42513447	42512954	42512996	42513173	42513447	5417	50,31,90	23,108,60	65,10,3,46,118,68,192,41,41	26,30,28,15,20,34,183,0,62	327	150	0.254531444616	0.582617714183	0.499,0.116,0.408	0.534,0.133,0.047,0.584,0.73,0.478,0.325,1.0,0.233	-0.111
5419	"ENSG00000092531"	"SNAP23"	chr15	+	42512954	42513447	42512954	42512996	42513398	42513447	5419	210,168,321	419,196,226	192,79,26,130,243,171,594,125,179	407,420,145,171,414,246,1171,136,127	552	150	0.00411949874759	0.0212438787873	0.12,0.189,0.278	0.114,0.049,0.046,0.171,0.138,0.159,0.121,0.2,0.277	0.054
5420	"ENSG00000092531"	"SNAP23"	chr15	+	42513173	42513447	42513173	42513209	42513398	42513447	5420	194,218,340	0,47,0	171,89,32,111,195,157,574,105,169	4,13,37,7,3,8,140,0,56	339	150	0.00869083301996	0.0394175371987	1.0,0.672,1.0	0.95,0.752,0.277,0.875,0.966,0.897,0.645,1.0,0.572	0.12
5421	"ENSG00000159459"	"UBR1"	chr15	-	43025373	43026663	43025373	43025429	43026560	43026663	5421	26,75,33	118,123,162	36,17,65,27,25,17,140,105,0	72,40,110,46,78,100,526,56,54	1281	150	0.0770741257641	0.225238520149	0.025,0.067,0.023	0.055,0.047,0.065,0.064,0.036,0.02,0.03,0.18,0.0	-0.017
5422	"ENSG00000102904"	"TSNAXIP1"	chr16	+	67825666	67826076	67825666	67825836	67825916	67826076	5422	4,15,0	0,0,0	17,8,0,0,2,0,10,19,0	1,0,0,11,2,0,0,0,0	230	150	1	1.0	1.0,1.0,NA	0.917,1.0,NA,0.0,0.395,NA,1.0,1.0,NA	0.281
5423	"ENSG00000102904"	"TSNAXIP1"	chr16	+	67825666	67826282	67825666	67826076	67826151	67826282	5423	1,2,0	0,30,0	3,10,0,0,5,0,4,21,0	8,2,0,15,1,0,4,9,0	225	150	1	1.0	1.0,0.043,NA	0.2,0.769,NA,0.0,0.769,NA,0.4,0.609,NA	0.064
5424	"ENSG00000102904"	"TSNAXIP1"	chr16	+	67827472	67828064	67827472	67827579	67827752	67828064	5424	2,0,0	9,21,0	4,0,0,0,1,7,3,15,0	10,0,0,9,3,0,1,18,0	323	150	1	1.0	0.094,0.0,NA	0.157,NA,NA,0.0,0.134,1.0,0.582,0.279,NA	-0.312
5426	"ENSG00000242485"	"MRPL20"	chr1	-	1405808	1407019	1405808	1405886	1406908	1407019	5426	200,300,169	883,324,217	247,172,153,187,375,218,313,116,289	1181,1070,268,395,1025,772,295,1512,404	1172	150	3.49208366002e-07	7.32339830416e-06	0.028,0.106,0.091	0.026,0.02,0.068,0.057,0.045,0.035,0.12,0.01,0.084	0.023
5431	"ENSG00000148334"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128122933	128123134	5431	431,282,570	242,41,44	248,153,105,82,211,221,215,708,421	353,311,96,113,177,179,246,482,97	604	150	2.78055624592e-05	0.000331858257643	0.307,0.631,0.763	0.149,0.109,0.214,0.153,0.228,0.235,0.178,0.267,0.519	0.339
5432	"ENSG00000148334"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122646	128122933	128123134	5432	307,195,453	25,22,11	135,66,32,50,135,146,78,471,254	22,40,39,6,17,40,86,12,29	437	150	4.89095419394e-05	0.000537151178806	0.808,0.753,0.934	0.678,0.362,0.22,0.741,0.732,0.556,0.237,0.931,0.75	0.253
5433	"ENSG00000148334"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	5433	736,185,367	4,5,0	668,598,195,180,508,404,515,1204,289	0,0,4,3,5,0,8,10,0	242	150	1	1.0	0.991,0.958,1.0	1.0,1.0,0.968,0.974,0.984,1.0,0.976,0.987,1.0	-0.005
5438	"ENSG00000188002"	"RP11-43F13.1"	chr5	-	1598919	1599827	1598919	1599269	1599626	1599827	5438	33,0,0	8,44,59	0,0,0,0,0,0,34,0,0	0,0,0,0,0,0,34,0,0	507	150	1	1.0	0.55,0.0,0.0	NA,NA,NA,NA,NA,NA,0.228,NA,NA	-0.045
5439	"ENSG00000188002"	"RP11-43F13.1"	chr5	-	1632643	1632906	1632643	1632751	1632844	1632906	5439	72,54,0	9,0,0	12,0,0,0,0,0,3,39,0	0,0,0,0,0,0,0,0,0	243	150	1	1.0	0.832,1.0,NA	1.0,NA,NA,NA,NA,NA,1.0,1.0,NA	-0.084
5441	"ENSG00000260916"	"CCPG1"	chr15	-	55359538	55360944	55359538	55359690	55360839	55360944	5441	3246,636,374	0,0,0	880,1065,470,889,3808,1191,5640,453,731	0,0,0,0,0,0,6,0,0	1299	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.991,1.0,1.0	0.001
5442	"ENSG00000121716"	"PILRB"	chr7	+	100352563	100353123	100352563	100352667	100352996	100353123	5442	950,362,299	0,0,0	425,200,131,353,673,496,318,428,310	0,0,0,1,3,4,5,0,0	479	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.991,0.986,0.975,0.952,1.0,1.0	0.011
5443	"ENSG00000121716"	"PILRB"	chr7	+	100352563	100353123	100352563	100352914	100352996	100353123	5443	241,59,57	369,92,70	95,23,6,109,106,61,47,62,35	281,102,53,137,397,304,169,238,174	232	150	2.68418620664e-11	1.68605182398e-09	0.297,0.293,0.345	0.179,0.127,0.068,0.34,0.147,0.115,0.152,0.144,0.115	0.158
5444	"ENSG00000121716"	"PILRB"	chr7	+	100353372	100354012	100353372	100353483	100353894	100354012	5444	675,342,86	68,27,43	1425,199,164,522,868,531,252,620,234	89,16,0,35,75,43,56,56,16	561	150	0.0626907006271	0.19119795399	0.726,0.772,0.348	0.811,0.769,1.0,0.8,0.756,0.768,0.546,0.747,0.796	-0.162
5445	"ENSG00000103876"	"FAH"	chr15	+	80152793	80153135	80152793	80152841	80153025	80153135	5445	9,13,0	1,0,0	17,14,1,5,19,9,67,19,0	1,3,0,0,0,0,0,0,0	334	150	1	1.0	0.802,1.0,NA	0.884,0.677,1.0,1.0,1.0,1.0,1.0,1.0,NA	-0.044
5449	"ENSG00000030582"	"GRN"	chr17	+	44349157	44349551	44349157	44349302	44349425	44349551	5449	21,23,43	532,316,208	125,41,85,14,100,126,16,35,71	1829,442,1149,313,1353,1928,180,299,1097	273	150	0.305040693263	0.664720046081	0.021,0.038,0.102	0.036,0.048,0.039,0.024,0.039,0.035,0.047,0.06,0.034	0.013
5452	"ENSG00000140416"	"TPM1"	chr15	+	63061197	63062277	63061197	63061273	63062214	63062277	5452	113,87,365	239,239,146	4,0,2,28,38,3,951,213,5	47,8,51,78,29,39,1685,819,49	1091	150	1.95713522093e-05	0.000249832565593	0.061,0.048,0.256	0.012,0.0,0.005,0.047,0.153,0.01,0.072,0.035,0.014	0.083
5453	"ENSG00000185088"	"RPS27L"	chr15	-	63153852	63155731	63153852	63154060	63155620	63155731	5453	282,384,11	1196,685,596	277,254,156,149,441,434,921,330,319	1966,2033,788,1172,3617,2858,2254,4480,1649	1710	150	6.82413760023e-06	0.00010435243747	0.02,0.047,0.002	0.012,0.011,0.017,0.011,0.011,0.013,0.035,0.006,0.017	0.008
5456	"ENSG00000171680"	"PLEKHG5"	chr1	-	6474450	6475138	6474450	6474587	6475046	6475138	5456	0,0,0	0,2,0	3,2,3,0,0,0,2,0,0	19,1,2,0,0,4,0,0,0	609	150	1	1.0	NA,0.0,NA	0.037,0.33,0.27,NA,NA,0.0,1.0,NA,NA	-0.327
5457	"ENSG00000182511"	"FES"	chr15	+	90885036	90885585	90885036	90885258	90885411	90885585	5457	111,90,11	628,200,373	109,54,20,135,156,142,54,49,52	925,496,232,476,498,748,326,541,172	303	150	0.782033382873	1.0	0.08,0.182,0.014	0.055,0.051,0.041,0.123,0.134,0.086,0.076,0.043,0.13	0.01
5458	"ENSG00000163239"	"TDRD10"	chr1	+	154547408	154548147	154547408	154547479	154547677	154548147	5458	0,0,0	0,6,0	0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,1,0,0	348	150	1	1.0	NA,0.0,NA	NA,NA,NA,1.0,NA,NA,0.0,NA,NA	-0.5
5460	"ENSG00000105409"	"ATP1A3"	chr19	-	41966581	41967340	41966581	41966965	41967248	41967340	5460	13,4,90	11,0,0	17,4,0,0,63,0,0,12,15	24,6,0,0,21,0,0,0,6	433	150	1	1.0	0.29,1.0,1.0	0.197,0.188,NA,NA,0.51,NA,NA,1.0,0.464	0.292
5461	"ENSG00000124549"	"BTN2A3P"	chr6	+	26422932	26423759	26422932	26423277	26423398	26423759	5461	16,0,0	0,0,0	20,2,6,10,7,11,23,21,0	0,0,0,1,0,0,0,0,0	271	150	1	1.0	1.0,NA,NA	1.0,1.0,1.0,0.847,1.0,1.0,1.0,1.0,NA	0.019
5463	"ENSG00000196954"	"CASP4"	chr11	-	104947082	104949777	104947082	104947192	104949542	104949777	5463	305,117,0	19,8,0	207,67,63,391,307,119,408,127,54	10,8,0,12,6,4,7,31,2	2500	150	1	1.0	0.491,0.467,NA	0.554,0.334,1.0,0.662,0.754,0.641,0.778,0.197,0.618	-0.136
5468	"ENSG00000265681"	"RPL17"	chr18	-	49491531	49491833	49491531	49491584	49491735	49491833	5468	434,331,394	25,11,0	406,400,328,170,370,272,567,532,422	17,32,8,8,27,3,51,53,13	301	150	0.000815726279999	0.00556291543331	0.896,0.937,1.0	0.922,0.862,0.953,0.914,0.872,0.978,0.847,0.833,0.942	0.042
5469	"ENSG00000265681"	"RPL17"	chr18	-	49491531	49491833	49491531	49491584	49491745	49491833	5469	439,332,394	3,12,10	409,405,328,170,371,287,581,535,426	10,10,6,2,2,0,11,19,24	311	150	0.665033401972	1.0	0.986,0.93,0.95	0.952,0.951,0.963,0.976,0.989,1.0,0.962,0.931,0.895	-0.002
5470	"ENSG00000073605"	"GSDMB"	chr17	-	39906110	39906987	39906110	39906271	39906960	39906987	5470	0,2,0	0,0,0	8,0,0,18,8,4,7,0,0	2,6,7,0,2,27,13,0,0	839	150	1	1.0	NA,1.0,NA	0.417,0.0,0.0,1.0,0.417,0.026,0.088,NA,NA	0.722
5474	"ENSG00000179335"	"CLK3"	chr15	+	74620008	74622216	74620008	74620225	74622119	74622216	5474	593,1756,1520	291,218,9	670,232,523,243,631,678,933,344,644	390,131,253,151,372,208,280,125,343	2044	150	0.00301477222198	0.0164727752675	0.13,0.372,0.925	0.112,0.115,0.132,0.106,0.111,0.193,0.196,0.168,0.121	0.336
5475	"ENSG00000179335"	"CLK3"	chr15	+	74622119	74622560	74622119	74622216	74622493	74622560	5475	101,383,266	350,323,80	124,73,111,41,168,115,147,29,202	395,151,285,177,414,206,316,186,410	427	150	0.0038322820726	0.0200682167036	0.092,0.294,0.539	0.099,0.145,0.12,0.075,0.125,0.164,0.14,0.052,0.148	0.19
5478	"ENSG00000140497"	"SCAMP2"	chr15	-	74852068	74854119	74852068	74852186	74854020	74854119	5478	212,174,215	1493,727,286	174,58,90,81,313,96,265,289,52	1039,746,507,540,2144,599,781,722,732	1984	150	6.84877679236e-07	1.34053391082e-05	0.011,0.018,0.054	0.013,0.006,0.013,0.011,0.011,0.012,0.025,0.029,0.005	0.014
5479	"ENSG00000140497"	"SCAMP2"	chr15	-	74852068	74854119	74852068	74852213	74854020	74854119	5479	162,140,215	0,0,0	127,32,73,51,223,74,232,260,40	0,0,0,0,0,0,1,0,0	1957	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.947,1.0,1.0	0.006
5480	"ENSG00000140365"	"COMMD4"	chr15	+	75338061	75338420	75338061	75338133	75338354	75338420	5480	64,24,109	126,28,86	25,10,10,14,46,28,15,61,82	68,74,49,7,64,75,28,88,56	371	150	0.0405901088204	0.134203332767	0.17,0.257,0.339	0.129,0.052,0.076,0.447,0.225,0.131,0.178,0.219,0.372	0.052
5481	"ENSG00000140365"	"COMMD4"	chr15	+	75338061	75338420	75338061	75338138	75338354	75338420	5481	64,24,109	0,0,0	25,10,10,14,46,28,15,61,82	0,0,0,0,0,0,0,7,0	366	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.781,1.0	0.024
5482	"ENSG00000140365"	"COMMD4"	chr15	+	75338645	75339878	75338645	75338685	75339701	75339878	5482	388,71,533	0,0,0	170,53,21,33,211,149,61,250,380	0,0,0,0,0,0,0,8,0	1166	150	0.71726453993	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.801,1.0	0.022
5483	"ENSG00000140365"	"COMMD4"	chr15	+	75338984	75339878	75338984	75339104	75339701	75339878	5483	312,48,493	2,0,9	166,66,40,24,183,96,54,254,327	1,7,0,0,4,14,0,0,0	747	150	0.852420779723	1.0	0.969,1.0,0.917	0.971,0.654,1.0,1.0,0.902,0.579,1.0,1.0,1.0	0.061
5485	"ENSG00000140400"	"MAN2C1"	chr15	-	75356605	75356902	75356605	75356685	75356792	75356902	5485	105,277,85	257,198,240	57,57,108,42,50,70,167,170,182	300,221,287,117,92,141,370,331,320	257	150	0.116289596359	0.310764188328	0.193,0.45,0.171	0.1,0.131,0.18,0.173,0.241,0.225,0.209,0.231,0.249	0.078
